,word,coefficient
10319,stan,-0.0213532847024
11708,myles,-0.0213484852354
14229,offenders,-0.0213464825328
13577,dona,-0.0213436885363
6437,brothers,-0.0213397328595
6869,nonessentials,-0.0213361924236
7920,adjectives,-0.0213361924236
4443,extraordinarily,-0.0213310915686
18324,shunned,-0.0213308838242
15705,repeated,-0.0213290340772
6769,produce,-0.0213230670706
6755,firmly,-0.0213174880583
6111,sharpers,-0.0213073881297
10097,refugees,-0.0213010083883
14939,yard,-0.0212986724191
7966,grimly,-0.0212554610846
11070,smug,-0.0212489908627
5522,refinements,-0.0212461556179
445,confession,-0.0212438178418
136,pretensions,-0.0212331971333
2676,pass,-0.0212316745854
11050,hoard,-0.0212047036109
19303,corpus,-0.0212009214003
225,burnett,-0.0211975124508
17848,precluded,-0.0211963830864
2544,gifts,-0.0211899968997
10414,similes,-0.0211882725091
11096,humanly,-0.0211878391225
16688,dressmakers,-0.0211869636656
4784,macedonia,-0.0211828111199
14094,macedonian,-0.0211828111199
3743,specifically,-0.0211828111199
19173,regulation,-0.0211679757664
9517,prospective,-0.0211612131921
13817,archaeologist,-0.0211607496915
13308,destination,-0.0211535348138
2479,monopoly,-0.0211441505285
14256,vile,-0.0211367531917
938,lucas,-0.0211288860368
13576,barbarian,-0.0211226005731
11427,signal,-0.0211169386317
6304,considerations,-0.021114288365
20697,hazardous,-0.0211040838575
17062,buckingham,-0.0211023998343
19062,beneficent,-0.0210989862099
573,antagonistic,-0.0210935966746
2141,nobles,-0.0210935639172
13306,despot,-0.0210889262755
12848,palatinate,-0.0210889262755
13654,contrary,-0.0210653690364
9591,bed,-0.0210600309718
20665,prophetic,-0.0210556818616
12489,dates,-0.0210546737739
17831,dining,-0.0210475225317
6090,convictions,-0.0210421669371
13155,compact,-0.0210414172384
10060,wooed,-0.0210403576553
6086,avoids,-0.0210336704457
20904,catharine,-0.0210317239916
8614,bidding,-0.021024853531
9143,valet,-0.0210159733176
18636,aaron,-0.021000713588
19394,insidiously,-0.020998773345
5175,practicability,-0.0209879408592
14487,rhyme,-0.0209862159603
2104,companionship,-0.0209836625361
2616,tb,-0.0209721378714
13237,cigarette,-0.0209660923888
8796,manifest,-0.0209494592983
7137,abraham,-0.0209375866344
6094,independent,-0.0209361057862
4192,writ,-0.0209322325006
7806,patently,-0.0209220564
18882,deathbed,-0.0209145942737
17804,eats,-0.0209137099813
21349,contradictory,-0.0209126511675
276,dignified,-0.0209012265253
10513,intrigue,-0.0208839036636
7824,welcoming,-0.0208706031423
5273,consequent,-0.0208680838198
13161,promising,-0.0208480290165
21354,squeeze,-0.0208398193225
18192,petticoat,-0.0208398193225
10301,gondola,-0.0208398193225
10107,campanile,-0.0208398193225
8942,paola,-0.0208202019312
9140,colonel,-0.0208152301913
4502,brazil,-0.0208136596051
12479,countenance,-0.0208090516003
1208,proves,-0.0208048752264
18729,racing,-0.0208019793761
15468,schafer,-0.0207978950336
9883,discrimination,-0.0207938074851
7549,squire,-0.0207864457168
7947,flaws,-0.0207751546858
11996,provide,-0.020765851488
2563,mimic,-0.0207594402212
4682,innocently,-0.0207594402212
19292,prestige,-0.020749248754
4775,ripe,-0.0207444994703
16151,prussia,-0.0207422785257
1306,wilkinson,-0.0207345341066
18676,stimulus,-0.0207336557874
1392,yards,-0.0207287943436
16502,random,-0.0207274482192
4662,onetime,-0.0207216114848
6398,store,-0.0207177837818
12701,statesmen,-0.020716364851
7140,tempered,-0.0207148699822
155,ground,-0.0207110608482
10458,wreck,-0.0207108961546
8429,current,-0.0207098191575
19550,amazing,-0.0206998734969
4366,scare,-0.0206806007208
8549,garrison,-0.0206786370926
12331,reforming,-0.0206758047841
455,enormous,-0.0206750037244
19718,workers,-0.0206682016034
1430,logical,-0.0206589742399
19689,stating,-0.0206540446644
359,similar,-0.0206495063718
2334,hungry,-0.0206491852475
7399,streams,-0.0206478724557
14431,inevitably,-0.0206385290859
16005,tail,-0.020631015537
2795,jealousies,-0.0206080686214
4988,merited,-0.0206015618179
13017,unselfishness,-0.0206015618179
18535,compel,-0.0206015618179
12787,deputy,-0.0205977581614
3461,expanded,-0.0205954645868
5114,torch,-0.020592679112
20751,upright,-0.0205862990946
515,alt,-0.0205832449718
7884,friday,-0.0205823605109
6335,accordingly,-0.0205822176447
5295,protection,-0.0205805376548
9273,archer,-0.0205733496247
9349,longest,-0.0205692998786
9269,acquaintances,-0.0205664024035
13302,par,-0.0205609600295
3728,appropriate,-0.0205557899728
14968,franks,-0.0205506635116
15163,controls,-0.0205481661253
16787,screw,-0.0205361497678
1715,reconciled,-0.0205348117623
4428,tuscan,-0.0205317074407
5477,greed,-0.0205270343224
20190,passages,-0.0205237031008
12858,imitated,-0.0205132140129
6009,thrice,-0.0205117373004
12879,jerusalem,-0.0205067298422
2360,francois,-0.0205066964557
10112,deliverance,-0.0204964322411
1766,serpent,-0.0204962808281
16043,mm,-0.020490967049
14370,emanates,-0.0204777378703
5093,accounts,-0.0204746986408
10365,aug,-0.0204682898092
17856,misgivings,-0.0204563774603
8065,colonels,-0.0204463039972
16679,agitators,-0.020441211429
8596,territory,-0.0204408098269
16600,disturbing,-0.0204393608793
9208,diversion,-0.0204381781388
20435,richness,-0.0204281891234
8490,patriotism,-0.0204244190608
426,encourage,-0.0204234569422
2080,inclining,-0.0204145393181
9607,villains,-0.0204022298936
13778,credulous,-0.0203975278733
7468,improvement,-0.0203816587846
3101,summit,-0.0203713711644
13180,bible,-0.0203595418273
4070,archbishop,-0.0203574541869
7372,scot,-0.0203539796028
16925,election,-0.0203449235731
7072,wanton,-0.0203447652441
16439,steamboat,-0.020341448268
20754,planning,-0.0203369502064
17163,flushed,-0.0203190221783
4510,device,-0.020303357092
9550,sumatra,-0.020300342361
541,freemen,-0.0202929417532
16129,summing,-0.0202919191416
9286,escapes,-0.0202699815833
1075,fish,-0.0202694076638
5592,dialects,-0.0202691372059
19874,daphne,-0.0202499582738
3175,analogy,-0.0202497714515
4503,asserts,-0.0202460287167
11781,filled,-0.0202407044441
1248,transported,-0.0202362468114
18500,creeping,-0.020233698677
3953,fewer,-0.0202325785079
16337,shrine,-0.0202221431273
6117,epistolary,-0.0202218871682
19166,aphorisms,-0.0202218871682
7183,jovially,-0.0202218871682
6579,pleasingly,-0.0202218871682
10718,adages,-0.0202218871682
9564,lighters,-0.0202218871682
10953,admonition,-0.0202218871682
16907,satiated,-0.0202218871682
15846,conjecture,-0.0202218871682
7015,households,-0.0202218871682
10926,usages,-0.0202218871682
20654,creditors,-0.0202218871682
5702,wasted,-0.0202174792957
17258,posts,-0.0202167016738
4757,machinations,-0.0202122276899
9830,interfere,-0.020209302425
5901,inns,-0.0202037635701
11393,comparisons,-0.020197356124
20671,linked,-0.0201924689127
8033,vigilance,-0.02018982121
16667,operating,-0.02018982121
18946,shade,-0.0201831000516
11013,coup,-0.0201788885498
16671,monograph,-0.0201730443058
13786,prowess,-0.0201635381319
15943,pate,-0.0201587927244
14681,minions,-0.0201587927244
10083,renegade,-0.0201535023121
7464,conclude,-0.0201466715858
7379,beaver,-0.0201249703716
17633,dramatists,-0.0201141288398
10941,thrower,-0.0201107656828
19743,conscript,-0.0201107656828
14453,golfer,-0.020099198169
14490,wilfrid,-0.0200987423681
3973,imply,-0.020095839611
18525,incorrect,-0.0200884981736
2013,dexter,-0.0200845672002
4334,adherence,-0.0200758002582
12620,harsh,-0.0200750329478
12298,amiable,-0.0200715845542
10243,carnegie,-0.0200652011145
11450,disposed,-0.0200614041549
20112,fortified,-0.0200553135368
6373,crows,-0.0200544846436
6934,overlook,-0.0200321977557
5761,tutor,-0.0200303266415
1010,shadow,-0.0200291609365
11065,integrity,-0.0200162547779
17477,cuba,-0.0200078392894
6901,goose,-0.019997451119
13009,bibliographer,-0.0199892630682
6794,michel,-0.019988993679
19366,gains,-0.0199873987605
8812,creation,-0.0199802601653
1427,vanities,-0.0199769993774
4219,prettinesses,-0.0199769993774
17890,adorned,-0.0199769993774
1879,butterfly,-0.0199769993774
16420,raj,-0.0199769993774
18045,sublimated,-0.0199769993774
7581,fondness,-0.0199739799551
2605,ts,-0.0199657850972
112,pictorially,-0.0199639966664
8435,less,-0.0199614497034
2984,england,-0.0199608285005
9928,petition,-0.0199593747725
11732,accidentally,-0.0199576336018
15423,watchful,-0.0199540620005
1420,influx,-0.0199539299976
17471,requirements,-0.0199539085246
13856,classes,-0.0199510570205
15346,define,-0.0199446972944
7916,creepy,-0.0199444967529
19782,wail,-0.0199432115045
16896,mansions,-0.0199432115045
11348,inextinguishable,-0.0199432115045
14262,liberator,-0.0199432115045
10273,erin,-0.0199432115045
1142,knowing,-0.0199375054753
14821,flemish,-0.019933773424
2978,found,-0.0199314808059
1212,negotiations,-0.0199284948987
7797,elias,-0.0199268690986
11104,alterations,-0.0199177010746
1085,memorable,-0.0199063522242
13516,tiresome,-0.0199052248965
12506,womanhood,-0.0198969728293
2229,dogmatic,-0.0198945770657
11960,sworn,-0.0198937004418
8150,deans,-0.0198875954547
10639,minority,-0.0198862907664
13958,assorted,-0.0198833671162
6916,shown,-0.0198831748866
10263,mechanics,-0.0198823873228
6572,cargo,-0.0198703422518
8991,nay,-0.0198702086813
19479,lyrical,-0.0198595206479
18162,bowl,-0.0198538662834
8804,mathematical,-0.0198497781014
1646,granville,-0.0198445206931
14513,rearing,-0.0198365552357
6139,camps,-0.0198345398981
2834,accept,-0.0198249146211
16436,harper,-0.0198144110945
12618,pas,-0.0198141682099
21355,convalescence,-0.0198051207065
18959,essence,-0.0197990474442
235,wane,-0.0197950549894
378,barton,-0.0197945659411
1984,absurdly,-0.019791120222
21203,audacious,-0.0197885971705
969,shading,-0.0197881440733
8590,coarse,-0.0197829754032
6775,flourish,-0.0197699840125
1431,bloody,-0.0197659322893
18489,fabricate,-0.0197572665417
1412,fames,-0.019749905623
3828,underrating,-0.019749905623
15600,bustling,-0.019749905623
9477,thorium,-0.019749905623
4239,bilingual,-0.019749905623
18806,rustic,-0.0197494001927
8358,scotland,-0.0197435013634
19393,engraver,-0.0197423754377
255,provincial,-0.0197390812083
2473,pull,-0.0197341657379
7845,arbitration,-0.0197322924001
10034,parchment,-0.0197316925308
4826,adherents,-0.019731649929
7425,bondage,-0.0197314177132
18035,contract,-0.0197263473918
20431,originator,-0.0197259616107
15989,amherst,-0.0197259616107
13292,unabridged,-0.0197259616107
16919,proudly,-0.0197259616107
17817,mislead,-0.0197200701003
14159,besiegers,-0.0196994924672
14944,deprived,-0.0196708479655
1929,inconsistent,-0.019661638307
7717,thumbs,-0.0196568021175
10595,exceptions,-0.0196463674874
20711,grievance,-0.0196393829248
17191,varying,-0.0196346810414
21031,frying,-0.0196333177727
2415,ineffably,-0.0196333177727
12699,bayous,-0.0196333177727
8441,grafter,-0.0196333177727
15815,earmarks,-0.0196333177727
6231,flatter,-0.0196333177727
2039,marvin,-0.0196333177727
17881,lated,-0.0196333177727
14414,scouting,-0.0196333177727
193,mired,-0.0196144213967
16034,squad,-0.0196088313704
2977,stepbrother,-0.0195999850583
2208,singapore,-0.0195999850583
9823,castoff,-0.0195999850583
4592,molasses,-0.0195955351342
12266,winding,-0.0195905185686
18987,assaulting,-0.0195894021712
3777,culotte,-0.0195894021712
9690,agamemnon,-0.0195894021712
10332,persistent,-0.0195889106145
18815,horses,-0.0195885333481
608,victoria,-0.0195872466134
11759,bombardment,-0.0195827245993
14364,curl,-0.0195754300186
5354,antagonism,-0.0195722585871
13337,bags,-0.0195713257617
17929,olympians,-0.0195689361425
4010,respectively,-0.0195663094303
4250,legendary,-0.0195653131156
17164,fertile,-0.0195637621228
12793,colonial,-0.0195615056399
19144,shrewish,-0.0195584962647
9805,pretense,-0.0195422543111
20053,contributions,-0.0195382139235
3118,consult,-0.0195306522365
11232,tudor,-0.0195283413474
4969,tint,-0.0195281681414
13409,energies,-0.0195245920139
16552,mazes,-0.0195118746562
5869,watson,-0.0195079628128
9711,based,-0.0195045267393
11603,prelude,-0.0195041815347
7812,horror,-0.0194988677099
15374,divisions,-0.0194931227915
2979,shocking,-0.0194893158537
4066,excursions,-0.0194844406626
5298,celebration,-0.0194841222841
11054,edict,-0.0194769857423
12313,sheets,-0.0194734201151
17617,catching,-0.0194716089214
5185,coopers,-0.0194710993326
19421,recitations,-0.0194710993326
4765,memorizing,-0.0194710993326
6898,absconded,-0.0194710993326
699,tights,-0.0194710993326
462,coopering,-0.0194710993326
20848,farrell,-0.0194710993326
15087,reciting,-0.0194710993326
9964,strange,-0.0194703457308
17469,parliamentary,-0.0194692012033
13960,honorary,-0.0194682933162
5694,luncheon,-0.0194636477415
9252,pugilist,-0.0194636477415
7575,assemble,-0.0194636477415
2306,clam,-0.0194636477415
9959,identities,-0.0194636477415
9310,located,-0.0194630836998
13702,schoolboy,-0.0194611161155
7912,inspired,-0.0194437224054
2176,dubious,-0.0194370301273
4530,mustache,-0.0194351248639
5360,ir,-0.0194296022098
6748,offspring,-0.0194206113501
10889,sabbath,-0.0194170643221
17053,medium,-0.0194168387989
12617,emendation,-0.019404086284
15178,photography,-0.0193895533549
3466,brocaded,-0.0193851772313
3817,sunken,-0.0193851772313
21193,montcalm,-0.0193851772313
15612,hose,-0.0193851772313
14746,watery,-0.0193851772313
15224,raiser,-0.0193851772313
3701,hatches,-0.0193851772313
17945,skewered,-0.0193851772313
6450,dense,-0.0193790889049
9765,tribute,-0.0193773932476
15182,pave,-0.0193744491185
20966,dishonest,-0.0193708955673
21283,hairs,-0.019366980907
656,hounded,-0.0193608015467
4264,traced,-0.0193598527021
5928,succeeding,-0.019358511817
8349,organs,-0.0193545316199
2056,concentrated,-0.0193501741123
4939,francisco,-0.0193388715635
14320,bowsprit,-0.0193355153832
5128,suppress,-0.0193330904892
19526,caspar,-0.0193216852735
7073,slam,-0.0193216852735
19517,sakai,-0.0193216852735
21027,tracked,-0.0193199754872
18977,eluded,-0.019318675334
8162,democrat,-0.0193134792438
15837,whatsoever,-0.0193126050113
21325,captains,-0.0193124995277
17114,trip,-0.0193118585619
17950,versions,-0.0193048006401
3297,banking,-0.0192953531347
7608,unbounded,-0.0192807280955
15522,identification,-0.0192741837758
13374,sect,-0.0192720043301
1071,theological,-0.0192719195265
17388,chairs,-0.019268868256
12585,compile,-0.0192666653024
8527,afflicted,-0.0192629272893
6647,italians,-0.0192607367821
13315,poltroon,-0.0192574080348
20485,eloquent,-0.0192545928283
14659,engender,-0.0192488985198
15520,brotherly,-0.0192488985198
11800,wearily,-0.0192488985198
3098,ilium,-0.0192488985198
16541,imperceptibly,-0.0192488985198
9516,softer,-0.0192488985198
19333,howls,-0.0192488985198
1661,twilight,-0.0192488985198
19656,brooding,-0.0192488985198
2948,westley,-0.0192488985198
13626,draped,-0.0192488985198
1539,coyotes,-0.0192488985198
5996,trickery,-0.0192488985198
12278,hooded,-0.0192488985198
3467,leaning,-0.0192488985198
14568,bods,-0.0192488985198
19995,breasts,-0.0192488985198
8652,petal,-0.0192488985198
3060,vowel,-0.0192486443555
13555,edges,-0.0192329750279
16577,tills,-0.0192265331045
6882,entirely,-0.0192208485977
10642,manuals,-0.0192145380027
17224,weakened,-0.0192114885181
5118,deadly,-0.0192052859207
3755,considerably,-0.0192020022875
6167,photographer,-0.0191874289522
3049,apple,-0.0191865389026
10382,sway,-0.0191863068416
3052,anecdote,-0.019177812503
1074,yorks,-0.0191769729146
2846,tapestry,-0.0191735417799
21344,funds,-0.0191734316429
16276,creole,-0.0191690274117
7389,inquire,-0.019159914878
2504,certain,-0.0191538278143
4831,off,-0.0191521220176
13044,invariably,-0.019148230325
16794,thwart,-0.0191481376166
11223,strictures,-0.0191403814557
1247,stealing,-0.0191378888798
13986,flavor,-0.0191359762635
16681,amazingly,-0.0191286593083
12560,graveyard,-0.0191285521647
20738,dares,-0.0191272628983
18570,stocks,-0.0190963174378
18504,ruffian,-0.0190879371393
11822,raccoon,-0.0190857518081
11757,wherefore,-0.0190844496756
9991,outcasts,-0.019083463678
12685,gates,-0.0190807323816
899,memorial,-0.019077117571
1363,merciful,-0.0190760297723
8765,bayonets,-0.0190755532811
269,archibald,-0.0190587589124
10893,jabez,-0.0190572884673
4675,figured,-0.0190553116896
2938,followers,-0.0190549892096
4641,partisan,-0.0190540416089
1511,detached,-0.0190498193534
10136,demonstrated,-0.0190424323466
12204,slept,-0.0190414274592
2901,leigh,-0.0190323873233
7762,doubted,-0.0190278462535
4572,riding,-0.0190128196758
3689,relating,-0.0190072330231
17819,astonishingly,-0.0190009066448
17200,foundations,-0.0189990823544
14784,subsequently,-0.0189826139927
2320,clap,-0.0189778747477
5252,preached,-0.0189778747477
7458,dawned,-0.0189778747477
15774,republicans,-0.018977866164
2387,exasperating,-0.0189707050282
17455,conjunctions,-0.0189707050282
20875,idiomatic,-0.0189707050282
9728,equivalents,-0.0189707050282
12490,parentheses,-0.0189707050282
4622,pronoun,-0.0189707050282
19728,judiciously,-0.0189707050282
10789,crucial,-0.0189707050282
7587,interjections,-0.0189707050282
4042,maker,-0.0189238336498
8682,sensual,-0.0189191488678
45,foul,-0.0189030235884
10712,damascus,-0.0188987771652
5860,ardor,-0.0188984799741
10116,proofs,-0.0188936706455
19297,levity,-0.0188887160763
18356,highest,-0.0188846248187
18343,danube,-0.0188813984618
4921,persecuting,-0.0188813984618
1359,jilin,-0.0188813984618
20557,regaining,-0.0188813984618
20978,eris,-0.0188813984618
4837,moravia,-0.0188813984618
13808,frankly,-0.0188683259069
6235,productions,-0.0188663792812
6109,producers,-0.0188365447304
17415,cased,-0.0188329914337
8395,rockefeller,-0.0188307560697
13147,arouses,-0.0188263228985
5849,bernhard,-0.0188077474182
3137,defends,-0.0188048613622
6960,marine,-0.018800987405
8314,kindly,-0.0187975971997
3796,defined,-0.0187945956338
15297,wt,-0.0187938621619
21138,brilliantly,-0.0187927135501
14994,scant,-0.0187921971479
2236,veal,-0.0187857913442
14641,hollands,-0.0187831909636
5852,triangle,-0.0187763262083
6403,postscript,-0.0187763262083
789,disdain,-0.0187763262083
7644,crushing,-0.018776011434
12735,credentials,-0.0187725928349
5552,reasonably,-0.0187685800008
18170,breathless,-0.0187676537081
10328,distinctive,-0.0187640096994
10384,plants,-0.0187628112249
5723,devious,-0.0187608926559
15788,astronomy,-0.0187583812759
12346,supposition,-0.018755850842
18782,suddenly,-0.0187506939334
14822,whereof,-0.0187406513927
18304,designation,-0.0187376697566
19523,harking,-0.0187163426861
10081,gallantly,-0.0187163426861
9737,misty,-0.0187163426861
18592,commencement,-0.0187139493819
11343,sentence,-0.0187117560032
13043,cooperative,-0.01871035462
21181,safest,-0.0187031120275
21183,perpetual,-0.0186970766033
11608,locality,-0.0186878067475
19852,backlog,-0.0186859803533
14251,graduation,-0.0186720180513
4734,louisiana,-0.0186716241444
10187,attains,-0.0186654854373
9083,wave,-0.0186652223724
17570,appraised,-0.0186590221171
1811,specialists,-0.0186537371528
18873,abandonment,-0.0186537166435
17205,row,-0.0186535635153
2183,engages,-0.0186437594914
2797,risking,-0.0186428838794
20336,adventurers,-0.0186367937286
4364,repeats,-0.018629710076
17957,bison,-0.0186283740108
7315,linguistic,-0.0186134673417
6446,walton,-0.0186112014504
10383,hats,-0.0186094465337
14392,explaining,-0.0186037458735
13544,devilishly,-0.0186015078447
7836,manager,-0.0186005701986
11130,unconstitutional,-0.0186002852947
2931,poetic,-0.0185958617911
11140,buford,-0.0185939560342
16995,montana,-0.0185939560342
1411,commonly,-0.0185898274059
3100,handwriting,-0.0185881211877
10489,governing,-0.0185775555096
4907,appalling,-0.0185762494626
11763,cybele,-0.0185716622617
18371,artless,-0.0185716622617
67,sunbonnets,-0.0185716622617
20170,foreclose,-0.0185716622617
1821,lissa,-0.0185716622617
21301,pajamas,-0.0185716622617
5126,compares,-0.0185649366442
14496,subservient,-0.01856366123
21371,atheist,-0.0185624552808
5737,vastness,-0.0185611894845
5443,taverns,-0.0185593308821
8988,theology,-0.0185587308358
7624,cate,-0.0185544687481
20404,enchantment,-0.0185519272855
12345,modesty,-0.0185517389397
5786,culminates,-0.018543585797
3779,burrows,-0.01854167405
15766,ledge,-0.018535402122
21066,marlon,-0.0185351152655
1425,stockton,-0.0185351152655
436,clarence,-0.0185351152655
18850,twain,-0.0185351152655
4815,adeline,-0.0185351152655
16462,mannerisms,-0.0185351152655
16921,aldrich,-0.0185351152655
16159,crumbs,-0.0185351152655
2646,cable,-0.0185351152655
9545,joaquin,-0.0185351152655
6531,fortnightly,-0.0185349286184
3348,europa,-0.0185349286184
2960,harrow,-0.0185349286184
19255,lies,-0.018526278223
16171,borneo,-0.0185151547567
17037,sunlight,-0.0185140294669
6523,automobiles,-0.0185124575967
12529,colliers,-0.0185123326976
21222,inquiring,-0.0185086149637
18278,ross,-0.0185031527005
3246,laurence,-0.0184933025668
18352,prolific,-0.018483912084
20723,academy,-0.0184743456177
1301,veterans,-0.0184674971696
10943,canny,-0.0184614211573
12911,duchy,-0.0184581368834
7930,requiring,-0.0184557321695
1201,adopt,-0.0184520781173
10212,notices,-0.0184445316912
1572,golfers,-0.0184401535263
17772,nathan,-0.0184383182112
8211,darius,-0.0184383182112
3536,thais,-0.0184383182112
7086,renewing,-0.0184383182112
19149,dries,-0.0184383182112
5533,stickler,-0.0184255130332
19474,competent,-0.0184158482218
490,spinning,-0.0184125232791
10536,theory,-0.0184070299134
12961,file,-0.0184036195207
13695,commentary,-0.0183967788508
10108,phenomena,-0.0183953157115
5448,after,-0.0183914119577
19629,appleton,-0.0183885702257
360,slate,-0.0183860057437
838,counterattack,-0.0183826672888
698,textbooks,-0.0183824551027
13769,nervous,-0.01838142175
18404,fearful,-0.0183811856101
6601,pleasantest,-0.018381114585
15216,fixed,-0.0183786792514
5641,canterbury,-0.0183675557955
874,viii,-0.0183536950616
2881,plank,-0.0183443974307
7998,spontaneous,-0.0183433930457
12809,knife,-0.0183432524075
14692,hopkins,-0.0183422519179
12810,mineral,-0.0183374753221
16364,consented,-0.0183270823199
4608,taxes,-0.0183233396377
7530,apartments,-0.0183209841627
17744,purlieus,-0.0183209841627
10175,pitchforked,-0.0183209841627
16454,residue,-0.0183209841627
17923,berton,-0.0183209841627
18365,romola,-0.0183209841627
3289,abides,-0.0183209841627
8505,lynched,-0.0183209841627
9640,khayyam,-0.0183209841627
1047,multiple,-0.0183209841627
16314,onto,-0.0183209841627
16376,embellish,-0.0183209841627
14129,silken,-0.0183209841627
19115,guy,-0.0183209841627
20821,splendors,-0.0183209841627
11646,happening,-0.0183190437576
16274,newly,-0.0183185527978
14491,crosses,-0.0183056682524
7876,amatory,-0.0182969127392
12344,cravat,-0.0182946898324
11889,effort,-0.0182886589645
615,retaining,-0.018275566529
13395,predisposed,-0.0182732739661
8309,apprentice,-0.0182732739661
13420,attractions,-0.0182732739661
1401,neville,-0.0182662807828
5945,admirals,-0.0182497956379
10331,lincolns,-0.0182470871435
11166,contribution,-0.018243405347
5452,tropic,-0.0182398873182
10759,bone,-0.0182393423768
19436,spirited,-0.0182309688525
19869,conquest,-0.0182281537159
11843,patriots,-0.0182267114179
329,rewarded,-0.018210574149
7734,endeavors,-0.018208571012
14635,che,-0.0182049862345
115,avert,-0.0182031121014
18885,swung,-0.0182022246649
3183,villages,-0.0182007452433
6839,inefficiency,-0.0181982852847
299,sioux,-0.0181980937014
7306,classic,-0.0181972240736
10960,musketeers,-0.0181926376306
12649,bouts,-0.0181926376306
4997,diabolical,-0.0181926376306
18335,deduce,-0.018190428874
19369,spurious,-0.0181856096529
8677,complicity,-0.0181800293748
13023,starting,-0.0181778796128
8307,flattery,-0.0181747590171
766,parallels,-0.0181688115094
18094,indirect,-0.0181687499422
9761,imperious,-0.0181663484032
2115,garfield,-0.0181563194985
856,doubts,-0.0181526816598
3865,holes,-0.0181476293448
11578,plaintiffs,-0.0181421956272
8816,urgent,-0.0181275132619
20572,puerile,-0.0181275132619
11784,proclaiming,-0.0181275132619
6918,opened,-0.0181232762235
7697,sheath,-0.018119701775
11475,sift,-0.018119701775
7949,saxony,-0.018119701775
19397,bearers,-0.018119701775
8655,danes,-0.018119701775
14934,olivers,-0.018119701775
6119,vengeful,-0.018119701775
10744,wend,-0.018119701775
2494,rust,-0.018119701775
4,hordes,-0.018119701775
12272,monochrome,-0.018119701775
9462,scimitar,-0.018119701775
2925,economists,-0.0181191419919
2213,harris,-0.0181106300904
8468,catches,-0.0181090254383
9072,indications,-0.0181082520654
18089,abstract,-0.0181040992722
2003,georges,-0.0180977668901
16705,beer,-0.018097416154
12149,orb,-0.0180964091151
5704,maintaining,-0.0180878490082
9375,outer,-0.0180790032932
20,eligible,-0.0180787255
20437,flour,-0.0180750834534
16991,surround,-0.0180694645255
11743,round,-0.0180637773596
13707,eggs,-0.0180613877511
19027,ginning,-0.0180590181049
11927,confused,-0.0180556502618
7638,lou,-0.0180545300618
18204,threaded,-0.0180509418864
21417,pantomime,-0.018040886373
14025,engrossed,-0.0180259149013
15366,winthrop,-0.0180258328693
4680,invited,-0.0180236704214
2632,blockade,-0.0180225449425
9982,nightly,-0.0180168080015
20778,durand,-0.0180097571873
6716,exchanged,-0.0180034854743
14777,correspond,-0.0180006640208
978,han,-0.0179947899915
404,avoidable,-0.0179947899915
3752,athlete,-0.0179947899915
15042,athleticism,-0.0179947899915
852,irvine,-0.0179947899915
10288,gwynne,-0.0179895745428
11459,bullfight,-0.0179895745428
18952,faked,-0.0179895745428
7197,picadors,-0.0179895745428
19491,bandit,-0.0179895745428
675,hoeing,-0.0179895745428
11589,zena,-0.0179895745428
4688,marta,-0.0179895745428
11985,weeding,-0.0179895745428
10625,rib,-0.0179895745428
2880,bandsmen,-0.0179895745428
13233,warmed,-0.0179894326075
9709,envy,-0.0179862780617
51,donkey,-0.017985269815
11162,jotted,-0.017985269815
4718,jam,-0.017985269815
15531,maoris,-0.0179804966851
10575,tortuous,-0.0179728630802
15019,observed,-0.0179697143578
5605,judith,-0.017969009015
19481,glee,-0.0179609790697
9628,ark,-0.0179590012181
5177,surrounding,-0.0179587040386
15682,avowed,-0.017949318181
17948,predecessors,-0.017948736832
21134,feathered,-0.0179426332722
15743,corsairs,-0.0179386443315
18493,salome,-0.0179379145759
13030,liar,-0.0179335376043
18933,obstinately,-0.017915812705
20078,abode,-0.0179157786899
3934,fooling,-0.0179113908983
18790,incorporate,-0.0179103051385
73,nigh,-0.0179063753937
3990,emerson,-0.0179051145757
10579,phraseology,-0.0178947017165
21373,demonstrate,-0.0178916318167
556,readjusted,-0.0178916318167
3520,upbringing,-0.0178916318167
2050,menacing,-0.0178916318167
1506,valuer,-0.0178916318167
19402,cartoons,-0.0178877357898
5206,messenger,-0.0178859044296
7536,chronology,-0.0178810502479
19528,java,-0.0178736239093
12231,butt,-0.017864564203
5378,handkerchiefs,-0.017864502467
18820,exigency,-0.0178613263669
20082,seized,-0.0178567969057
20514,honorable,-0.0178492117932
4498,soap,-0.0178447838405
6478,diplomacy,-0.0178263429342
3907,iii,-0.017820523846
10087,stevenson,-0.0178183910282
17994,hist,-0.0178156032825
2989,reduce,-0.0178023578681
8565,fordham,-0.0177990080857
9955,obituary,-0.0177990080857
8711,brussels,-0.0177980575492
3548,tim,-0.0177974252269
3979,leakage,-0.0177952748082
12403,harbinger,-0.0177952748082
6686,asbestos,-0.0177952748082
13192,uncharted,-0.0177952748082
4240,stokers,-0.0177952748082
12144,lump,-0.0177952748082
1777,chubby,-0.0177952748082
9385,youngster,-0.0177952748082
12503,patrons,-0.0177939742776
8835,pounding,-0.0177869500816
18784,wellingtons,-0.0177869500816
18641,crest,-0.0177846871968
4338,disintegrating,-0.0177773173165
7402,extravaganza,-0.0177773173165
20696,kettle,-0.0177773173165
19414,barr,-0.0177773173165
6016,abomination,-0.0177773173165
16915,disfigurement,-0.0177773173165
