,word,coefficient
3354,felonious,-0.0199391069184
9443,gagged,-0.0199391069184
8992,fellowman,-0.0199391069184
16947,equalize,-0.0199391069184
11717,distrustful,-0.0199391069184
8591,gondoliers,-0.0199391069184
3793,pawn,-0.0199391069184
8000,architects,-0.0199391069184
1777,lotus,-0.0199391069184
12613,waster,-0.0199391069184
4531,daylight,-0.0199391069184
14546,antiques,-0.0199391069184
4255,borough,-0.0199328139924
6812,arctic,-0.0199304015306
1126,accounting,-0.0199271569563
1587,cornfields,-0.0199218785819
16106,narrowly,-0.0199214447548
7807,poisoned,-0.0199212158199
1655,appreciations,-0.0199179624244
12462,devilishly,-0.0199169727454
15596,escape,-0.0199084392104
11410,harbinger,-0.0199015067399
8637,youngster,-0.0199015067399
11175,lump,-0.0199015067399
13558,asbestos,-0.0199015067399
3900,stokers,-0.0199015067399
1647,chubby,-0.0199015067399
3667,leakage,-0.0199015067399
12139,uncharted,-0.0199015067399
17909,rarer,-0.0198988113594
15269,reefing,-0.0198872674615
765,parley,-0.0198872674615
10030,anxiety,-0.0198872674615
3962,rigging,-0.0198872674615
18534,equipping,-0.0198872674615
3176,racer,-0.0198872674615
8075,jibe,-0.0198872674615
3145,roofing,-0.0198872674615
18484,seaway,-0.0198872674615
9357,anchorage,-0.0198872674615
13085,squalls,-0.0198872674615
2536,rudder,-0.0198872674615
3455,spar,-0.0198872674615
16844,styled,-0.0198736621927
10274,unction,-0.0198647441812
13716,interspersed,-0.0198578364758
16007,gallop,-0.0198516462045
17026,extermination,-0.01985138717
8751,keel,-0.0198510875871
4828,chaffing,-0.0198510875871
19415,thumps,-0.0198510875871
6571,tonnage,-0.0198510875871
464,davits,-0.0198510875871
18216,prow,-0.0198510875871
3918,tow,-0.0198510875871
13353,choppy,-0.0198510875871
19556,sighting,-0.0198510875871
2515,wonderment,-0.0198510875871
3732,mariners,-0.0198510875871
2886,dikes,-0.0198510875871
12399,hark,-0.0198510875871
4791,flushing,-0.0198510875871
116,reported,-0.0198369644648
2495,outdone,-0.0198041771828
13952,overtook,-0.0198041771828
1052,disentangles,-0.0198041771828
9180,experimented,-0.0198041771828
11975,drugging,-0.0198041771828
10485,discreet,-0.0198041771828
9494,dragoon,-0.0198041771828
8303,bleached,-0.0198041771828
3415,embezzled,-0.0198041771828
17200,trench,-0.0198006416197
148,explained,-0.0197975982127
18075,brooding,-0.0197904160741
13404,bods,-0.0197904160741
18394,breasts,-0.0197904160741
14286,brotherly,-0.0197904160741
13485,engender,-0.0197904160741
1543,twilight,-0.0197904160741
8760,softer,-0.0197904160741
5512,trickery,-0.0197904160741
7961,petal,-0.0197904160741
2852,ilium,-0.0197904160741
1427,coyotes,-0.0197904160741
12534,draped,-0.0197904160741
11294,hooded,-0.0197904160741
15234,imperceptibly,-0.0197904160741
17780,howls,-0.0197904160741
113,leaning,-0.0197904160741
10861,wearily,-0.0197904160741
7935,pact,-0.0197889337145
3178,awake,-0.0197889235441
17531,neglects,-0.0197843799233
10206,humanly,-0.0197843799233
3111,calvinistic,-0.0197843799233
7213,unheard,-0.0197836563242
10298,proceeded,-0.0197791047504
18400,moro,-0.0197725811684
14203,landmarks,-0.0197723277259
17606,feed,-0.0197685237238
11573,divines,-0.0197663297023
38,grenadiers,-0.0197523157941
16692,cask,-0.0197523157941
4855,scotches,-0.0197523157941
16134,oner,-0.0197523157941
16536,crimped,-0.0197523157941
18458,grenadier,-0.0197523157941
1281,badge,-0.0197523157941
18726,impecunious,-0.0197523157941
2883,transposes,-0.0197523157941
8244,chessmen,-0.0197523157941
2884,arrant,-0.0197523157941
4551,prussians,-0.0197523157941
1501,limbs,-0.0197455466986
9888,curator,-0.0197452710355
8160,monarchical,-0.0197452710355
8469,collaborating,-0.0197452710355
4431,installments,-0.0197452710355
19522,debuts,-0.0197452710355
504,millet,-0.0197452710355
11152,catacombs,-0.0197452710355
6654,redskin,-0.0197452710355
14669,pin,-0.0197452710355
14300,chretien,-0.0197452710355
14927,carolingian,-0.0197452710355
4071,coinage,-0.0197452710355
8616,vowels,-0.0197273763397
19457,coincidence,-0.0197212506006
15143,steamboat,-0.0197150005741
3495,labrador,-0.0197039565536
18269,fleets,-0.019701390148
18755,reeling,-0.0196810700642
12203,sods,-0.0196810700642
6289,overemphasizes,-0.0196810700642
15104,immaterial,-0.0196685586832
7680,organs,-0.0196602924399
10704,diet,-0.0196602924399
282,calves,-0.0196602924399
6201,offspring,-0.0196602924399
17701,smallpox,-0.0196593083124
4466,clipper,-0.0196470972343
7671,juicy,-0.0196470972343
13610,languorous,-0.0196470972343
13963,porches,-0.0196470972343
15054,cully,-0.0196470972343
7672,cakewalk,-0.0196470972343
747,argue,-0.0196470972343
18081,knack,-0.0196470972343
5569,wrongfully,-0.0196470972343
11456,limber,-0.0196470972343
4114,regally,-0.0196470972343
11510,traded,-0.0196470972343
1017,restlessness,-0.0196470972343
1525,embezzling,-0.0196470972343
16519,dye,-0.0196470972343
17637,stork,-0.0196470972343
13298,shipmate,-0.0196470972343
12120,commercially,-0.0196470972343
7777,firing,-0.0196468682828
9254,indignation,-0.0196419424194
17302,embroiling,-0.0196419424194
19139,deceives,-0.0196419424194
14603,lurk,-0.0196419424194
3934,veracious,-0.0196419424194
11539,moots,-0.0196419424194
14891,executes,-0.0196419424194
1332,betraying,-0.0196419424194
2442,dodger,-0.0196419424194
19116,spun,-0.0196419424194
16373,oilier,-0.0196419424194
5366,industriously,-0.0196419424194
13081,crony,-0.0196419424194
12646,converge,-0.0196419424194
18784,primordial,-0.0196318503799
1041,honeymoon,-0.0196318503799
11809,opium,-0.0196226105993
10336,persisted,-0.0196094391852
11133,tacitus,-0.0196088459466
2688,brig,-0.0196033320796
3860,alloy,-0.0195839813075
10214,alterations,-0.0195751388419
11707,forge,-0.0195716440292
1946,vacation,-0.0195602205101
14936,disembodied,-0.0195602205101
19306,hovering,-0.0195602205101
12512,characterize,-0.0195602205101
9,spiders,-0.0195602205101
19688,cropping,-0.0195602205101
10028,spoiler,-0.0195602205101
914,deters,-0.0195602205101
89,inanimate,-0.0195602205101
3215,vanish,-0.0195602205101
8173,seeing,-0.0195582357729
19188,mexicans,-0.0195564143709
17120,spoliation,-0.0195564143709
10812,ville,-0.0195239889293
17181,fortitude,-0.0195239889293
5924,chancellors,-0.0195239889293
10618,offering,-0.0195123260064
5472,cot,-0.0195045637493
4289,butts,-0.0195045377447
9334,inaccurate,-0.0194970023612
10796,proposals,-0.0194945731359
7451,fruitful,-0.0194942505027
802,professionally,-0.0194906337739
12057,biological,-0.0194731958084
16914,compulsion,-0.0194529632155
800,dissect,-0.0194529632155
19071,impartially,-0.0194529632155
14518,overpopulation,-0.0194529632155
15106,aztec,-0.0194529632155
5272,sportsmen,-0.0194511779372
14011,excesses,-0.0194400611081
14922,absolutism,-0.019438253241
9641,telegraphs,-0.0194356714906
16484,gulf,-0.0194317517077
5798,soldiering,-0.019425507615
6572,gratified,-0.0194185560593
6188,phrase,-0.0194165266967
5005,earlier,-0.0194049771299
3913,pompous,-0.0193966675212
19267,condemn,-0.0193880419585
17242,prohibitory,-0.0193859074717
12062,polls,-0.0193728937462
10905,professorships,-0.0193728937462
6643,fascinated,-0.0193728937462
18496,manorial,-0.0193728937462
9968,deems,-0.0193718629683
7059,charlatan,-0.0193718629683
9362,compatible,-0.0193718629683
2583,chisel,-0.0193718629683
16789,sinner,-0.0193718629683
3262,loathsome,-0.0193718629683
16902,frees,-0.0193718629683
9537,gamut,-0.0193718629683
19212,fabricator,-0.0193718629683
13851,regenerated,-0.0193718629683
12892,counterfeited,-0.0193718629683
9339,forgiving,-0.0193718629683
2410,detention,-0.0193718629683
19678,shredded,-0.0193718629683
2668,ito,-0.0193683400678
5047,prudery,-0.0193498840111
8993,tribute,-0.0193450248167
13077,commentator,-0.0193375530954
13300,compose,-0.0193351359832
9578,hellenization,-0.0193351359832
3072,diluted,-0.0193351359832
7563,diffused,-0.0193351359832
16267,judea,-0.0193351359832
17807,invoke,-0.0193331698343
2976,anchorites,-0.0193331698343
8622,anchorite,-0.0193331698343
11753,erase,-0.0193331698343
16500,lighted,-0.0193331698343
10601,philtre,-0.0193331698343
1505,nymph,-0.0193331698343
12402,desirability,-0.0193331698343
11137,harked,-0.0193331698343
1256,attic,-0.0193331698343
19319,potions,-0.0193331698343
1054,journeying,-0.0193331698343
9155,thebes,-0.0193331698343
9010,humans,-0.0193331698343
17696,beseeching,-0.0193331698343
12042,washing,-0.0193275230196
10039,preparation,-0.0193227641299
3146,worthless,-0.0193106317255
18245,intense,-0.0193056949797
8239,ordered,-0.0192844175989
6343,ex,-0.0192823837833
13101,waters,-0.0192786567393
14031,awaits,-0.0192773495461
14334,corsicans,-0.0192751283317
6306,inversion,-0.0192751283317
2340,grownup,-0.0192682637031
1072,launching,-0.0192682637031
2615,disliked,-0.019258793566
3727,steamers,-0.0192418813628
7694,liv,-0.0192412563727
5157,edwards,-0.0192301187899
12750,extinct,-0.0192224437655
12576,direct,-0.0192192790838
8479,comers,-0.0192181372945
9315,monday,-0.0192154449053
14721,ridiculed,-0.0192154449053
6729,superfine,-0.0192154449053
5912,absurd,-0.0192098694047
9706,leaky,-0.0192081409594
14248,insipidity,-0.0192081409594
17657,inch,-0.0192038910276
5803,pays,-0.0191964839767
7483,ifs,-0.0191906780734
292,appropriation,-0.0191797271719
18820,crass,-0.0191745248939
4559,voluptuous,-0.0191745248939
13588,annexes,-0.0191745248939
9866,muddlers,-0.0191745248939
18948,wasps,-0.0191745248939
7,finesses,-0.0191745248939
123,chink,-0.0191745248939
5750,idealists,-0.0191745248939
2463,trick,-0.0191745248939
10625,malignity,-0.0191745248939
6027,repents,-0.0191745248939
12667,idiots,-0.0191745248939
17288,fished,-0.0191745248939
18089,solemnity,-0.0191745248939
13225,dimmed,-0.0191745248939
18500,vaporer,-0.0191745248939
2641,countryside,-0.0191745248939
5327,opalescent,-0.0191745248939
10491,vapors,-0.0191745248939
18982,proneness,-0.0191745248939
3499,squandering,-0.0191745248939
19152,besotted,-0.0191745248939
14748,arthurian,-0.0191745248939
7703,approves,-0.0191745248939
5661,swears,-0.0191745248939
7641,tapestries,-0.0191745248939
19258,grindstone,-0.0191745248939
19079,chances,-0.0191578461162
6610,appreciatively,-0.019152960889
4364,manchurian,-0.019152960889
16724,resentful,-0.019152960889
4891,darlings,-0.019152960889
11597,baths,-0.019152960889
3659,unprofitable,-0.019152960889
14481,wisp,-0.019152960889
6623,orientally,-0.019152960889
12848,gad,-0.019152960889
17945,nipping,-0.019152960889
16330,unpacked,-0.019152960889
7235,manchurians,-0.019152960889
8492,camera,-0.019152960889
18326,forbidding,-0.019152960889
5037,extortions,-0.019152960889
10582,lied,-0.019152960889
16714,recounted,-0.0191517900284
7379,lyre,-0.0191512506553
858,versifiers,-0.0191512506553
19453,presume,-0.0191512506553
19022,compliments,-0.0191512506553
7173,philistines,-0.0191512506553
3763,mohammedans,-0.0191449368418
5892,mole,-0.019137325781
18668,confidante,-0.019137325781
19612,incursions,-0.019137325781
3321,colonials,-0.019137325781
7372,vocative,-0.019137325781
13693,roughnesses,-0.019137325781
17708,leech,-0.0191321678269
2517,followed,-0.0191228613604
18104,cavour,-0.0191221769896
5478,ilk,-0.0191199219435
495,frowned,-0.0191199219435
94,blackest,-0.0191199219435
9591,housebreaker,-0.0191199219435
7511,irreconcilable,-0.0191199219435
16375,serf,-0.0191199219435
16049,inveterate,-0.0191199219435
12845,patriarchs,-0.0191199219435
13118,canvassing,-0.0191199219435
16825,bloodhounds,-0.0191199219435
7853,notoriously,-0.0191199219435
19007,pillared,-0.0191199219435
11581,ignition,-0.0191199219435
16191,clannishness,-0.0191199219435
12737,manumitted,-0.0191199219435
16980,lynchers,-0.0191199219435
15967,pearly,-0.0191199219435
15232,foursquare,-0.0191199219435
3644,trite,-0.0191199219435
15543,submissive,-0.0191199219435
17290,clique,-0.0191162929337
4380,pretentious,-0.0191154437682
6133,sighted,-0.0191074961733
14161,drapers,-0.0191069535112
14212,unfortunately,-0.0191041871688
5347,serenely,-0.0191029084419
10437,sentence,-0.0191009669418
4445,administered,-0.0190860314912
17228,hesitation,-0.0190815476837
16893,redeeming,-0.0190793923966
420,assures,-0.0190793923966
3776,possessor,-0.0190781720966
17172,facetious,-0.0190774406529
10726,accented,-0.0190774406529
2028,aitch,-0.0190774406529
88,prosody,-0.0190774406529
17252,fugue,-0.0190774406529
13831,brusque,-0.0190774406529
16693,rhymer,-0.0190774406529
19668,lisp,-0.0190774406529
10260,conch,-0.0190774406529
4383,intro,-0.0190703889528
296,democratic,-0.0190519441618
16279,impose,-0.0190429986523
6079,sending,-0.019036343318
7325,marks,-0.0190281038489
7858,philanthropist,-0.0190264949502
402,encourage,-0.0189825312563
10381,specialization,-0.0189821277481
14422,specialized,-0.0189821277481
18342,husk,-0.0189821277481
801,contingencies,-0.0189821277481
11554,interlarded,-0.0189821277481
7529,wordy,-0.0189821277481
10249,retirement,-0.0189767666245
9944,relics,-0.0189694035186
16001,crisis,-0.0189653438322
7110,dubuque,-0.0189550719542
9637,statehood,-0.0189550719542
2119,snare,-0.0189467214552
16152,fangs,-0.0189467214552
18188,acceptation,-0.0189467214552
432,eared,-0.0189467214552
14431,stainless,-0.0189467214552
12627,seething,-0.0189467214552
8175,overmastering,-0.0189467214552
6513,undercurrent,-0.0189467214552
10311,snares,-0.0189467214552
12755,figurehead,-0.0189467214552
17342,nonsupport,-0.0189467214552
10862,implanted,-0.0189467214552
14814,rudderless,-0.0189467214552
7549,leaguing,-0.0189467214552
18027,antithesis,-0.0189467214552
14465,heedlessly,-0.0189467214552
10706,sensuous,-0.0189467214552
437,shelved,-0.0189467214552
12281,faculty,-0.0189396269332
8943,earned,-0.018938583927
17082,symbol,-0.0189151332241
12267,hopeless,-0.0189136246572
19656,incredible,-0.0189105900357
16581,copeland,-0.0189043364815
14419,interdependence,-0.0188957593378
13240,accidental,-0.0188916937505
19250,withdrawn,-0.018890000289
4450,reefs,-0.0188829124546
18133,navigator,-0.0188829124546
18513,flashlights,-0.0188829124546
6962,evolve,-0.0188829124546
760,rend,-0.0188829124546
2035,solitudes,-0.0188829124546
11489,lurid,-0.0188829124546
8210,reef,-0.0188829124546
1472,snowed,-0.0188829124546
6963,uncivilized,-0.0188829124546
3714,unwittingly,-0.0188829124546
68,infringed,-0.0188829124546
779,dots,-0.0188829124546
1754,lawn,-0.0188829124546
8985,atolls,-0.0188829124546
5747,congratulate,-0.0188829124546
4731,repeal,-0.0188642511867
13552,lame,-0.0188642293627
11406,enjoys,-0.0188502390584
2381,unteachable,-0.0188439536475
4539,lamppost,-0.0188439536475
250,eh,-0.0188439536475
14249,posses,-0.0188439536475
3365,measurements,-0.0188439536475
8828,cartoonist,-0.0188439536475
2735,impugning,-0.0188439536475
1765,refining,-0.0188439536475
5307,crosshatching,-0.0188439536475
18984,stupidly,-0.0188247831414
9040,correctly,-0.0188074184123
8020,grind,-0.0188060768729
1329,bloody,-0.0188054393501
11767,colonial,-0.0187925605128
9628,farewell,-0.0187922778112
5740,feloniously,-0.0187904164152
7691,auctioneer,-0.0187904164152
7012,stoppage,-0.0187904164152
727,carbon,-0.0187904164152
9269,wooer,-0.0187904164152
12603,rivets,-0.0187904164152
10253,monomaniac,-0.0187904164152
17205,portentously,-0.0187904164152
3116,portages,-0.0187873895092
16616,memorials,-0.0187870093745
12739,magnified,-0.0187813372118
12941,commendable,-0.0187726866313
9457,compromises,-0.0187682093062
5513,engines,-0.0187588575375
5712,precise,-0.0187497675401
17492,kingly,-0.018748368184
7290,courtier,-0.0187384368699
14464,contemptuously,-0.0187327742655
1599,million,-0.0187313347578
11644,climbing,-0.0187187938068
8220,skull,-0.0187187938068
15702,indispensably,-0.0187168352069
1127,dealer,-0.0187124906064
2564,waterways,-0.0187124906064
8946,winner,-0.0187124906064
8205,collapsed,-0.0187114157584
7724,performances,-0.0187058573465
7513,sketched,-0.0187016332294
15464,youth,-0.0186922264218
9176,underground,-0.0186917243369
2335,herbs,-0.018689711375
15471,deflect,-0.018689711375
1731,roadside,-0.018689711375
438,behests,-0.018689711375
14714,inexplicit,-0.018689711375
18938,salutary,-0.018689711375
6120,disdains,-0.018689711375
12410,furtherance,-0.018689711375
12195,suffused,-0.018689711375
16780,glades,-0.018689711375
9580,alpine,-0.018689711375
176,grahams,-0.018689711375
7923,permeating,-0.018689711375
3702,uncalculating,-0.018689711375
2225,accumulates,-0.018689711375
6456,pomp,-0.0186772035201
1809,guarded,-0.0186772035201
15559,scruple,-0.0186682172545
5313,culminates,-0.0186662659693
15940,humorist,-0.0186656025886
13167,immigration,-0.0186646453674
18429,albion,-0.0186646453674
110,avert,-0.0186638402153
16965,skippers,-0.0186638402153
3489,continuously,-0.0186629349192
13674,february,-0.0186546198468
12830,amerind,-0.0186336557367
16770,threaded,-0.0186298860586
6912,annually,-0.0185923944513
12984,makers,-0.0185867744368
6544,precedents,-0.0185860445452
4621,bump,-0.0185858614941
3303,reverted,-0.0185858614941
1517,antipathy,-0.0185818539583
5170,rows,-0.0185812073085
2975,blended,-0.0185729469428
7965,embroidered,-0.0185679637747
18704,goldsmith,-0.0185446238044
10793,die,-0.0185431761358
19300,svengali,-0.0185399583584
5263,encumbered,-0.0185399583584
9135,incursion,-0.0185399583584
13518,midair,-0.0185399583584
820,weirdness,-0.0185399583584
2063,dimension,-0.0185399583584
17456,scientist,-0.0185399583584
4013,scare,-0.0185371905204
11355,cravat,-0.0185371905204
3623,fooling,-0.0185371905204
10593,errs,-0.0185371905204
14719,swearing,-0.0185371905204
17214,louvre,-0.0185305791421
11024,mai,-0.0185305791421
3817,wares,-0.0185282387839
8924,surmounted,-0.0185258321899
1263,adulation,-0.0185258321899
2721,iridescent,-0.0185258321899
7557,hapless,-0.0185258321899
11917,orbit,-0.0185258321899
3094,unflagging,-0.0185258321899
9378,blotted,-0.0185258321899
17137,ruck,-0.0185258321899
8539,perturbs,-0.0185258321899
11067,footlights,-0.0185258321899
12602,chary,-0.0185258321899
17443,cine,-0.0185258321899
14665,unreality,-0.0185258321899
7718,aberrations,-0.0185258321899
18497,extenuate,-0.0185258321899
2815,gazed,-0.0185216927667
523,profitable,-0.0185098383511
17984,orchestral,-0.018507468428
13003,adversaries,-0.0184997135739
19066,dent,-0.0184880787408
18399,intendant,-0.0184839842149
2027,mohegans,-0.0184839842149
15658,iroquois,-0.0184839842149
8777,horseman,-0.0184839842149
15679,hearthstone,-0.0184839842149
16812,persiflage,-0.0184839842149
18783,frontenac,-0.0184839842149
7139,overseas,-0.0184839842149
9692,overhear,-0.0184839842149
8872,sprinkled,-0.0184839842149
19197,frustrated,-0.0184773861184
15203,reissue,-0.0184703276936
1931,virginians,-0.0184632886213
342,vainglorious,-0.0184632886213
4852,tole,-0.0184632886213
4689,marseillaise,-0.0184632886213
5469,bras,-0.0184632886213
4108,enumeration,-0.0184632886213
5412,analytical,-0.0184632886213
8587,fatigue,-0.0184601028021
15311,sarawak,-0.0184593506615
14945,inspire,-0.0184563208448
16480,dundee,-0.0184450194352
5406,lexington,-0.0184398446766
6042,cargo,-0.0184384448083
19159,inventive,-0.0184384448083
7623,seafaring,-0.0184384448083
19136,dyspepsia,-0.0184384448083
4940,handkerchiefs,-0.0184384448083
8504,bureaucracy,-0.0184354617915
12045,drugged,-0.0184336071079
4781,voted,-0.0184306717604
3181,receive,-0.018414320182
14488,skating,-0.0184101781461
10005,redress,-0.0183665631131
14637,infancy,-0.0183606256874
8898,cockney,-0.0183569125765
7274,creepy,-0.0183569125765
12052,tangier,-0.018351470845
4922,fragmentary,-0.0183335890497
5744,unrivaled,-0.0183262924373
11985,liar,-0.0183147906628
12488,horseback,-0.0183101026226
14987,counselors,-0.018300128714
10662,pontiff,-0.018300128714
1010,memorable,-0.0182838405595
16223,zebra,-0.0182680298629
10283,gathering,-0.018267705269
1991,overcome,-0.0182643266177
15370,majestic,-0.0182613097735
1174,domingo,-0.0182562535487
11902,conqueror,-0.0182562535487
3397,santo,-0.0182562535487
12066,abridge,-0.0182528962033
7055,ballast,-0.0182528962033
4465,roomy,-0.0182528962033
14660,specification,-0.0182528962033
1360,theoretical,-0.0182528962033
10259,presentations,-0.0182528962033
11535,irk,-0.0182528962033
7538,figuring,-0.0182528962033
18781,accommodations,-0.0182528962033
6692,lateral,-0.0182528962033
1950,almighty,-0.0182513259315
13601,threadbareness,-0.0182513259315
7879,executioner,-0.0182513259315
17325,mire,-0.0182513259315
17155,cockades,-0.0182513259315
13108,hackneyed,-0.0182513259315
16144,imagining,-0.0182513259315
2831,executioners,-0.0182513259315
17495,insensibility,-0.0182513259315
4912,cabarets,-0.0182513259315
12673,seller,-0.0182513259315
9415,hp,-0.0182513259315
5200,illustrate,-0.01824554044
16303,accorded,-0.0182450111207
18206,sprightly,-0.0182352429886
10054,cheek,-0.0182337699909
14790,cadiz,-0.0182202070814
15762,heater,-0.0182185021288
4429,forecasts,-0.0182185021288
10703,utilities,-0.0182185021288
6960,throe,-0.0182185021288
7129,calorimetry,-0.0182185021288
15719,wireless,-0.0182185021288
12479,wired,-0.0182185021288
13182,generating,-0.0182185021288
16207,telegraphic,-0.0182185021288
17346,flatiron,-0.0182185021288
5209,elevator,-0.0182185021288
8601,encyclopedic,-0.0182185021288
12366,inception,-0.0182185021288
407,rh,-0.0182185021288
14047,routine,-0.0182185021288
7695,lip,-0.0182185021288
2164,dimensions,-0.0182185021288
6352,pyrometry,-0.0182185021288
17186,ticker,-0.0182185021288
16311,simplified,-0.0182185021288
398,excepting,-0.0182055902064
6793,inquire,-0.0181920300594
1902,conversed,-0.0181914871507
2553,helps,-0.018189309664
6318,dispensation,-0.0181852175407
19183,monstrous,-0.0181852175407
8641,blouses,-0.0181849822813
7752,impressively,-0.0181849822813
1773,schoolmistress,-0.0181849822813
7625,ladylike,-0.0181849822813
8734,ridge,-0.0181849822813
693,advisedly,-0.0181849822813
19048,invests,-0.0181849822813
13892,lodgings,-0.0181849822813
13275,adorably,-0.0181849822813
2532,cynics,-0.0181849822813
9439,projecting,-0.0181849822813
19481,shabby,-0.0181849822813
881,milliner,-0.0181849822813
4668,baptism,-0.0181806657888
1314,celibates,-0.0181806657888
8944,aramaic,-0.0181806657888
1871,compilations,-0.0181806657888
9373,contending,-0.0181806657888
18167,besought,-0.0181806657888
17324,immersion,-0.0181806657888
13709,empires,-0.0181806657888
3260,papyri,-0.0181806657888
18517,euphrates,-0.0181806657888
10563,missive,-0.0181806657888
10822,credulity,-0.0181806657888
15625,pagans,-0.0181806657888
1357,syrians,-0.0181806657888
7732,creeks,-0.0181806657888
14875,preventive,-0.0181806657888
2459,trinitarian,-0.0181806657888
15256,ruing,-0.0181806657888
688,alternative,-0.018180142436
5719,transform,-0.018180142436
16659,hardly,-0.0181779443164
6494,correction,-0.0181670381888
9354,dun,-0.0181531841548
18333,gallantry,-0.018148730657
3865,evolutionary,-0.0181456748259
16787,buddhist,-0.0181456748259
3387,bl,-0.0181438296308
7427,remnants,-0.0181438296308
16512,olympians,-0.0181438296308
2544,bigness,-0.0181392475889
2411,floated,-0.0181392475889
10047,propped,-0.0181392475889
15850,contemplating,-0.0181392475889
13699,winked,-0.0181392475889
11388,plump,-0.0181392475889
8863,calico,-0.0181392475889
18887,provident,-0.0181392475889
10304,referendum,-0.0181392475889
5444,moralists,-0.0181392475889
6639,reputed,-0.0181392475889
19104,storekeeper,-0.0181392475889
7183,robes,-0.0181371788489
10710,diem,-0.0181186664689
5565,preeminent,-0.0181166370958
4533,loaded,-0.0181089145448
5927,dense,-0.0181087563104
17736,enduring,-0.0180796289749
10006,bourgeois,-0.0180792099548
17533,excepts,-0.0180513621452
18866,eleazar,-0.0180513621452
6491,unsubstantiated,-0.0180513621452
10045,espouse,-0.0180513621452
6776,marshaled,-0.0180513621452
7242,uncrowned,-0.0180513621452
6886,repetitions,-0.0180513621452
12424,podge,-0.0180513621452
6938,perverse,-0.0180441357583
2867,playmate,-0.0180441357583
8308,recreant,-0.0180441357583
10416,lightheartedly,-0.0180441357583
440,bated,-0.0180441357583
12803,volunteered,-0.0180441357583
16249,baulking,-0.0180441357583
18566,frolicsome,-0.0180441357583
4566,wields,-0.0180441357583
14630,muscovy,-0.0180441357583
5382,transfixing,-0.0180441357583
18657,wolfhounds,-0.0180441357583
11076,indulged,-0.0180300591261
12680,impracticable,-0.0180218793187
14671,supplies,-0.0180213023377
7196,deficient,-0.0179949442284
16291,weakling,-0.0179949442284
19303,meridian,-0.0179949442284
11622,tout,-0.0179949442284
13313,preeminently,-0.0179948550017
4342,midland,-0.0179856041052
11648,bane,-0.0179856041052
18660,tribalism,-0.0179856041052
9657,golds,-0.0179856041052
1650,partook,-0.0179856041052
3979,feudalism,-0.0179856041052
2533,coercion,-0.0179856041052
12149,hateful,-0.0179856041052
3933,normans,-0.0179856041052
8735,delegated,-0.0179856041052
15786,np,-0.0179856041052
17733,react,-0.0179747068004
18320,deviations,-0.0179747068004
18818,flee,-0.0179747068004
13835,flashed,-0.0179747068004
8331,compact,-0.0179707588424
5685,righteous,-0.0179628361533
9375,primal,-0.0179600335348
9241,nemesis,-0.0179600335348
14297,maoris,-0.0179600335348
5024,greet,-0.0179600335348
5786,impenetrable,-0.0179600335348
3809,purposed,-0.0179551928884
8654,handy,-0.0179437003487
4026,disposed,-0.0179416630212
16824,embarked,-0.0179274007502
16513,impressment,-0.0179072708121
11096,impulses,-0.0179070748556
13211,curl,-0.0179038324271
4099,beggar,-0.0178980113139
15493,facilities,-0.0178964656412
1429,vainly,-0.0178841060861
2312,carved,-0.0178818203937
18363,factional,-0.0178674041445
4966,indicated,-0.01786459333
323,heretofore,-0.0178604834545
13761,retail,-0.0178516904243
18688,counting,-0.0178410323609
9892,victories,-0.0178295054874
19246,worldly,-0.0178146722509
12174,comparing,-0.0178143829927
15038,abbreviated,-0.0178143829927
4811,arrayed,-0.0178085465616
11503,concentrate,-0.017805485586
3770,gladly,-0.0178053576636
12446,commits,-0.0178020712223
1076,insurrection,-0.0177932010079
9141,encircled,-0.0177811548282
6800,angered,-0.0177696635977
4562,carpenter,-0.0177634297852
18680,allies,-0.0177631235289
12175,cultivation,-0.0177517751364
12197,controlling,-0.0177444888046
5559,tellers,-0.0177395769232
13757,qualification,-0.0177263646771
19013,forthcoming,-0.0177202547553
6172,stimulating,-0.0177129794248
2777,bye,-0.0176994023161
9762,amorous,-0.017691660367
9096,tread,-0.0176847091025
8088,interestingly,-0.0176847091025
11127,physiologic,-0.017636446507
13389,paddle,-0.01763446538
5463,admirals,-0.01763446538
13208,curb,-0.0176280682285
1208,bicycles,-0.0176280682285
9161,equipage,-0.0176280682285
6493,blindnesses,-0.0176280682285
14742,phlegm,-0.0176280682285
15908,drifts,-0.0176280682285
12061,designedly,-0.0176280682285
649,roadbed,-0.0176280682285
13266,bankers,-0.0176280682285
3594,trampling,-0.0176280682285
13291,groceries,-0.0176280682285
4984,blackwells,-0.0176280682285
16352,hum,-0.0176280682285
15891,corinth,-0.0176224508859
8546,links,-0.0176167038407
13345,religions,-0.0176147039024
9877,indulge,-0.0176126977392
17408,antebellum,-0.0176112923108
3597,turkish,-0.0176097034233
3547,reforms,-0.0176053764339
18843,centuries,-0.0175938831219
3125,volcanic,-0.0175898087351
4850,officially,-0.0175875358222
6280,norway,-0.0175783967187
17679,finely,-0.0175691946378
14316,profound,-0.0175606968596
9545,sinew,-0.0175493314109
7870,authenticated,-0.0175451480846
7613,generalities,-0.0175443162855
5945,reception,-0.0175423877081
16764,changing,-0.0175399555242
3957,wander,-0.0175399555242
2057,veal,-0.0175399555242
9441,conceive,-0.0175256806485
17519,disciple,-0.0175244741123
9691,tween,-0.0175154828728
3317,wives,-0.0174910371977
